timestamp,open,high,low,close,volume,log_return,price_change_1h,price_change_6h,price_change_24h,vol_spike_ratio,price_reversal_pct,volatility_6h,volatility_24h,hl_spread_pct,upper_wick_pct,future_return_6h,is_pump
2025-03-14 00:00:00+00:00,0.4274,0.4274,0.4274,0.4274,0.0,,,,,,0.0,,,0.0,0.0,0.0727655591951335,0
2025-03-14 01:00:00+00:00,0.4312,0.4547,0.4312,0.4547,530.1,0.0619175179459175,6.387459054749645,,,,0.0,,,5.16824278608259,0.0,0.008357158566087541,0
2025-03-14 02:00:00+00:00,0.4536,0.4656,0.4536,0.4656,70.6,0.0236890355862632,2.397184957114584,,,,0.0,,,2.577319582093388,0.0,-0.015249140893470736,0
2025-03-14 03:00:00+00:00,0.4681,0.4681,0.4681,0.4681,34.8,0.0053550518887968,0.5369415807560118,,,,0.0,,,0.0,0.0,-0.020508438367870085,0
2025-03-14 04:00:00+00:00,0.4681,0.4681,0.4681,0.4681,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.019653920102542077,0
2025-03-14 05:00:00+00:00,0.4585,0.4585,0.4585,0.4585,109.1,-0.0207216566095053,-2.0508438367870085,,,,0.0,,,0.0,0.0,0.021374045801526576,0
2025-03-14 06:00:00+00:00,0.4585,0.4585,0.4585,0.4585,0.0,0.0,0.0,7.27655591951335,,,0.0,2.8392738511074245,,0.0,0.0,0.045801526717557106,0
2025-03-14 07:00:00+00:00,0.4585,0.4585,0.4585,0.4585,0.0,0.0,0.0,0.8357158566087541,,,0.0,1.4196409624473485,,0.0,0.0,0.045801526717557106,0
2025-03-14 08:00:00+00:00,0.4585,0.4585,0.4585,0.4585,0.0,0.0,0.0,-1.5249140893470736,,,0.0,0.915104595042058,,0.0,0.0,0.045801526717557106,0
2025-03-14 09:00:00+00:00,0.4585,0.4585,0.4585,0.4585,0.0,0.0,0.0,-2.0508438367870085,,,0.0,0.8459580886409749,,0.0,0.0,0.045801526717557106,0
2025-03-14 10:00:00+00:00,0.4695,0.4773,0.4695,0.4773,236.8,0.0401849323153313,4.100327153762273,1.9653920102542075,,,0.0,1.9905171795104843,,1.63419232844293,0.0,0.004190236748376375,0
2025-03-14 11:00:00+00:00,0.4683,0.4683,0.4683,0.4683,106.8,-0.0190361078223547,-1.885606536769324,2.1374045801526576,,,0.0,1.9507212631774395,,0.0,0.0,0.023489216314328543,0
2025-03-14 12:00:00+00:00,0.4795,0.4795,0.4795,0.4795,53.0,0.0236347781339967,2.391629297458886,4.580152671755711,,,0.0,2.098353201733948,,0.0,0.0,-0.0004171011470280872,0
2025-03-14 13:00:00+00:00,0.4795,0.4795,0.4795,0.4795,0.0,0.0,0.0,4.580152671755711,,,0.0,2.098353201733949,,0.0,0.0,-0.0004171011470280872,0
2025-03-14 14:00:00+00:00,0.4795,0.4795,0.4795,0.4795,0.0,0.0,0.0,4.580152671755711,,,0.0,2.098353201733949,,0.0,0.0,-0.0004171011470280872,0
2025-03-14 15:00:00+00:00,0.4795,0.4795,0.4795,0.4795,0.0,0.0,0.0,4.580152671755711,,,0.0,2.098353201733949,,0.0,0.0,-0.0004171011470280872,0
2025-03-14 16:00:00+00:00,0.4793,0.4793,0.4793,0.4793,6.2,-0.0004171881579072,-0.0417101147028087,0.4190236748376374,,,0.0,1.3551649731746065,,0.0,0.0,0.0,0
2025-03-14 17:00:00+00:00,0.4793,0.4793,0.4793,0.4793,208.6,0.0,0.0,2.3489216314328543,,,0.0,0.9684358894830164,,0.0,0.0,0.0,0
2025-03-14 18:00:00+00:00,0.4793,0.4793,0.4793,0.4793,0.0,0.0,0.0,-0.0417101147028087,,,0.0,0.0170316352267285,,0.0,0.0,0.0,0
2025-03-14 19:00:00+00:00,0.4793,0.4793,0.4793,0.4793,0.0,0.0,0.0,-0.0417101147028087,,,0.0,0.0170316352267285,,0.0,0.0,0.0,0
2025-03-14 20:00:00+00:00,0.4793,0.4793,0.4793,0.4793,0.0,0.0,0.0,-0.0417101147028087,,,0.0,0.0170316352267285,,0.0,0.0,0.0,0
2025-03-14 21:00:00+00:00,0.4793,0.4793,0.4793,0.4793,0.0,0.0,0.0,-0.0417101147028087,,,0.0,0.0170316352267285,,0.0,0.0,-0.04277070728145216,0
2025-03-14 22:00:00+00:00,0.4793,0.4793,0.4793,0.4793,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,-0.0033382015439181734,0
